patch_path,class,split
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3087576370_jpg.rf.b2d702ab2a58de8ff0f73e5803c3a00b_176_315_280_471.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3087576370_jpg.rf.b2d702ab2a58de8ff0f73e5803c3a00b_477_332_599_492.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3087576370_jpg.rf.b2d702ab2a58de8ff0f73e5803c3a00b_309_168_449_224.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3087576370_jpg.rf.b2d702ab2a58de8ff0f73e5803c3a00b_37_143_253_230.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3087576370_jpg.rf.b2d702ab2a58de8ff0f73e5803c3a00b_129_87_165_103.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/3088544942_jpg.rf.76567755c7f85db30036ed77f5eac24b_72_231_374_356.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/3089967648_jpg.rf.b246e558a975aa82f16b4645c09d59ff_210_338_444_599.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/309064115_jpg.rf.cc4c0961f6a466e675d097badc2a0dab_468_474_576_593.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/3096455397_jpg.rf.9f6a918306d181f9a94d1737c3532c7c_340_142_502_507.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/3098599426_jpg.rf.c2c2effaf4ed07663720863073d86a8f_48_428_239_573.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/3099348134_jpg.rf.7f94d6de581f83d29fb896f70bb106bb_317_250_423_345.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/3100408765_jpg.rf.7148131bc23f12143c4ba6baba2e8109_150_97_509_245.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ferrari/3101576881_jpg.rf.b1040be88417c4d10e1ec34f9056009d_271_109_326_180.jpg,ferrari,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/3103582592_jpg.rf.c24379fd6714471d43c2c075814feadf_134_270_224_326.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fedex/3103582592_jpg.rf.c24379fd6714471d43c2c075814feadf_463_203_513_243.jpg,fedex,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/cocacola/3103636207_jpg.rf.42a74b76cba3e1322c9429e88139a689_341_57_639_226.jpg,cocacola,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/cocacola/3103636207_jpg.rf.42a74b76cba3e1322c9429e88139a689_364_568_424_635.jpg,cocacola,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/nvidia/3112124436_jpg.rf.5a2bb6e762b1b25030156d7eb78ce1d7_52_239_140_318.jpg,nvidia,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/nvidia/3112124436_jpg.rf.5a2bb6e762b1b25030156d7eb78ce1d7_557_88_593_124.jpg,nvidia,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ford/3113080998_jpg.rf.a4bd0d13038e7b1365bb8b4d36e28958_217_125_417_466.jpg,ford,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3118097091_jpg.rf.c9eb01bb709070aad316ea40c0c4f1e1_286_164_383_320.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/cocacola/3118203914_jpg.rf.4b5962ae8964038eb2250d6c5f67c625_415_398_506_477.jpg,cocacola,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/cocacola/3118203914_jpg.rf.4b5962ae8964038eb2250d6c5f67c625_353_37_418_106.jpg,cocacola,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/311990052_jpg.rf.799d4dfee17e9e3047091b10cbaa147d_214_174_423_628.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/311990052_jpg.rf.799d4dfee17e9e3047091b10cbaa147d_109_219_204_540.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/google/3120558171_jpg.rf.b79f6cc51bdb824f05f56c5de1e4b4fa_126_356_231_410.jpg,google,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/3122059855_jpg.rf.88b91428a1eb25e2d2c6c0380d6e31de_60_310_350_582.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/312674147_jpg.rf.8b56c09be5b96fc37d4aebda74036f9b_107_2_303_397.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/3127994465_jpg.rf.7be0ddb7a6e9abab766f28440aa4d07c_272_341_398_577.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/3128259819_jpg.rf.7515054087f091a5cfb63fb18c1d9bc6_303_297_340_345.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/3128259819_jpg.rf.7515054087f091a5cfb63fb18c1d9bc6_159_248_181_281.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/3131441795_jpg.rf.fe0543f92162d6a774a874272db8182d_261_372_367_457.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/3131441795_jpg.rf.fe0543f92162d6a774a874272db8182d_282_118_342_167.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ferrari/3131679980_jpg.rf.cea044034b0f5275a1cd8e0be6102bba_540_76_605_177.jpg,ferrari,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/becks/3131934239_jpg.rf.e3e021406b8d21f3dc452bfc829a9868_231_261_506_513.jpg,becks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/313403547_jpg.rf.72151bea3d1e7e395b86917c666d820f_254_311_509_463.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3134642159_jpg.rf.4c5d864d0f7f2cdf5c35d83e8a27bd99_178_104_528_196.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3145959749_jpg.rf.cde5e6f74fd047bbe3026862c95bbc38_2_42_640_625.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/google/314765109_jpg.rf.efc6d36a6d5e4ae4d3adea3ce3b4fa8e_129_303_409_467.jpg,google,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3150842757_jpg.rf.03e383cb815f57984824c3fa81c15521_179_154_332_446.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/315298384_jpg.rf.eb923c9d4430b0573d0c48abe8ddbb06_2_2_640_640.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3153415470_jpg.rf.8f07c9efe5fe5848ea94d5fda798dd56_247_123_498_447.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/3155180041_jpg.rf.5af439f250ea32b56b86ef5190e24f9c_178_197_301_375.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/3156474379_jpg.rf.b922f9599226b7b45a6c9e576fb888b4_443_281_543_414.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/3157554238_jpg.rf.7ec6628d8ba3ad7a7b832940369f8ce7_315_348_381_424.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/singha/3159104839_jpg.rf.b08e62c523a3d5faed0a04e8bf4c9fda_126_334_237_565.jpg,singha,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/3159686523_jpg.rf.0bc35b9ed7307f146b26bcb7ade2a9da_126_32_512_614.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/3162456087_jpg.rf.ea7917f4e3d3f4cdb874552b7f8ca1eb_247_123_398_307.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/esso/316467869_jpg.rf.821397ca5e10e46c219ece0a95a84462_259_78_422_216.jpg,esso,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/3166488848_jpg.rf.5d69644c433e7b998bb7f6849a5b83be_249_12_489_476.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/3166829330_jpg.rf.9e42d5ef97a6c14d9a55a872ed390d7f_293_512_381_589.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/3167249952_jpg.rf.a5e33d38117f65c6fae62695c08303aa_18_29_217_294.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3168095405_jpg.rf.1f87c8fbd8b6e017d9be7a769525760b_138_373_212_432.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3171822732_jpg.rf.53958dcf6d1269e2470cbf9429af0964_179_50_404_142.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/3178281216_jpg.rf.5fbfba92c99ab038e81907763620a594_94_347_256_510.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/becks/3178605177_jpg.rf.a3ba4b12fcc8325da55e7dffa23e212a_206_437_363_610.jpg,becks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ford/3179797951_jpg.rf.3ea25c3fb7439cf0a3534da5e05ec1d3_316_71_464_205.jpg,ford,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/3181240477_jpg.rf.c9dc74ff691c23135350d851501bb829_271_180_423_361.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3181242302_jpg.rf.7d95851a3e63232e4d60baa4efe26c93_2_230_27_271.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3181242302_jpg.rf.7d95851a3e63232e4d60baa4efe26c93_279_170_310_203.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3181242302_jpg.rf.7d95851a3e63232e4d60baa4efe26c93_562_208_598_246.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3181242484_jpg.rf.810d60165616ca7e744ca0ec2e954d55_44_157_85_210.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3181242484_jpg.rf.810d60165616ca7e744ca0ec2e954d55_284_132_329_190.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/HP/3181242484_jpg.rf.810d60165616ca7e744ca0ec2e954d55_350_148_405_221.jpg,HP,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/apple/3182073152_jpg.rf.cdfcd7ef48e0da6f50f1a64d6587231b_192_177_385_417.jpg,apple,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3188203141_jpg.rf.45fd316c657f350a93759f3f600b54ca_2_162_542_640.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189922634_jpg.rf.8d76520182fa9336f5642091247208e8_209_140_403_426.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_107_277_178_365.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_108_388_178_474.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_116_493_187_579.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_128_598_190_640.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_477_370_556_464.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_484_253_562_362.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_466_137_542_240.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_157_152_209_216.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_154_67_204_130.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_148_2_202_48.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_487_491_541_558.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3189955469_jpg.rf.d37d9712cc8360dc87f5b2bd71addda2_479_594_531_640.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/nvidia/3193379364_jpg.rf.8d2f53144c65f056f813969de4bc6b7c_254_114_407_248.jpg,nvidia,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/3193430664_jpg.rf.93448badb1634d0d12b9557c78b73fa1_114_195_141_265.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/3193693216_jpg.rf.0acdb0d86e8e7f783b8c3dacd3d0a0f4_49_240_230_381.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/3193693216_jpg.rf.0acdb0d86e8e7f783b8c3dacd3d0a0f4_373_294_458_387.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/becks/3194024717_jpg.rf.8389e3c1a24994a1451ba2704c3353d8_252_356_392_502.jpg,becks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/stellaartois/3199680515_jpg.rf.d4a4ee086789d769d41658342f806226_7_186_589_640.jpg,stellaartois,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/starbucks/319998547_jpg.rf.14a3252bedbd1f3b97e49e8ba152b43f_367_81_599_429.jpg,starbucks,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/3200286652_jpg.rf.4a6757b72fcdf956710442f4e29c6774_50_53_140_184.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/3200286652_jpg.rf.4a6757b72fcdf956710442f4e29c6774_20_277_103_403.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/rittersport/3200286652_jpg.rf.4a6757b72fcdf956710442f4e29c6774_2_466_84_590.jpg,rittersport,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3201574001_jpg.rf.9299ca0ac3c438d5f6867ea342492a00_97_267_211_425.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/nvidia/3202003309_jpg.rf.a4ec8d907c75a3b260fee17875d4b7a9_370_48_415_114.jpg,nvidia,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/nvidia/3202003309_jpg.rf.a4ec8d907c75a3b260fee17875d4b7a9_204_122_238_180.jpg,nvidia,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/320349592_jpg.rf.0ca99691f9a7ac97f6139086c330ddce_183_467_332_603.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/320349592_jpg.rf.0ca99691f9a7ac97f6139086c330ddce_351_470_501_606.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3204605601_jpg.rf.95b7d2e1090aeb33925a1867458132c8_254_194_337_330.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/pepsi/3205736143_jpg.rf.a4081f2b1142576f69e3d1770d1851b8_2_3_640_639.jpg,pepsi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/bmw/3206189319_jpg.rf.3356b1872f04930c3c858ee567341f20_163_142_268_361.jpg,bmw,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3206259597_jpg.rf.a872d2f27bd361264d3f6c5f15a3daf1_212_263_274_304.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3206259597_jpg.rf.a872d2f27bd361264d3f6c5f15a3daf1_400_356_464_384.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3207532821_jpg.rf.05ad056a402c65e0faf3139b91fdc084_380_353_567_508.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3207532821_jpg.rf.05ad056a402c65e0faf3139b91fdc084_116_367_316_416.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/corona/320927855_jpg.rf.e8572cac35dcf90b1cca579fef48b485_166_403_343_574.jpg,corona,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/google/3209785996_jpg.rf.4d4bd8a8ef88b57cff10f8ff332e8f4e_333_139_502_183.jpg,google,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/3210104123_jpg.rf.baf4510fd03e8a182e99b4418c039ec5_364_345_458_559.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/3210104123_jpg.rf.baf4510fd03e8a182e99b4418c039ec5_315_307_353_403.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/google/321106127_jpg.rf.d23fdee764de8ddb5bc805c8d82988a3_289_333_614_523.jpg,google,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/esso/3212655039_jpg.rf.ba5b2a1fe422dc00da6404f8fd08254d_293_389_344_445.jpg,esso,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/paulaner/3212740512_jpg.rf.c44006140bc61ec8fa36d0d53a3773a7_175_52_487_420.jpg,paulaner,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3213696343_jpg.rf.6ed70612016bfdc81ea0e2880dbd337e_375_251_444_373.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3214297170_jpg.rf.02f786f8f4c45528d50b2606b2b60210_155_195_310_329.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/ups/3215554457_jpg.rf.81cc537a63974abe6154a5103de97c9b_54_239_78_323.jpg,ups,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/321721915_jpg.rf.68ef76a325c4622a42dbfb9fc3e946a4_108_362_529_421.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3217965166_jpg.rf.890a1437243cc4b0d6d75250e7910856_402_211_579_268.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3217965166_jpg.rf.890a1437243cc4b0d6d75250e7910856_52_131_128_161.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3220786124_jpg.rf.ce93c865e78690c65822d43071222ba7_182_207_387_545.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/erdinger/3221840052_jpg.rf.218a576a180e158a9f871f2ffeb4980f_500_213_564_301.jpg,erdinger,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3221995255_jpg.rf.596afdcf89a2486451cefd04bbb55194_85_203_142_248.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3221995255_jpg.rf.596afdcf89a2486451cefd04bbb55194_82_310_139_359.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/3224518385_jpg.rf.d2b79bd0ff6d1e3dba83aa94fee489ec_162_371_240_495.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/fosters/3224518385_jpg.rf.d2b79bd0ff6d1e3dba83aa94fee489ec_196_108_236_162.jpg,fosters,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/dhl/3225851286_jpg.rf.08a4111aac92917685b8c5ad98017f10_160_344_308_406.jpg,dhl,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/carlsberg/3228331417_jpg.rf.c57dd09ce84c3f7cf33703690d612d4a_127_168_432_497.jpg,carlsberg,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/3228722853_jpg.rf.472b244773ec4b513a65d2be8442b4a0_203_303_246_361.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3231568825_jpg.rf.e469220d6221f237119e43d0e5a6a688_58_43_542_191.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3231568825_jpg.rf.e469220d6221f237119e43d0e5a6a688_167_385_181_433.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3231818922_jpg.rf.8b5e29f76076566ad2a3ce1e1b3b11d5_56_31_594_434.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/erdinger/3231839736_jpg.rf.695a4ba00dd0a024af452f99dec52840_375_67_510_185.jpg,erdinger,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/guiness/323253860_jpg.rf.7252c7f36891ba6e131c3fcf921e1da5_159_112_491_242.jpg,guiness,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/heineken/3234997767_jpg.rf.3806e870708da9ee7356c9f885585b15_259_303_405_549.jpg,heineken,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/chimay/3235074814_jpg.rf.de19aafa7d578f05ac6e6f1e7f4d9956_272_2_640_640.jpg,chimay,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3238499769_jpg.rf.8b4ddf0b9db027393e4a351d1cdbbb08_53_150_183_344.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3238499769_jpg.rf.8b4ddf0b9db027393e4a351d1cdbbb08_323_190_349_249.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/aldi/3238499769_jpg.rf.8b4ddf0b9db027393e4a351d1cdbbb08_411_186_433_244.jpg,aldi,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/shell/3239834618_jpg.rf.a16360aba5eeacd2347367fa67d3c6f1_308_256_328_301.jpg,shell,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/3240012674_jpg.rf.3e5402c0385bb44a6dbb15dd8f2ab2bf_215_333_392_523.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/tsingtao/3242723665_jpg.rf.35fce3755dde646bac0d472c729472b8_124_250_220_367.jpg,tsingtao,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/erdinger/3244885228_jpg.rf.448146067e34fbc275bccb08295dfb83_300_93_514_280.jpg,erdinger,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3244960835_jpg.rf.f12740891567baec9c875b4461014537_161_262_242_332.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3244960835_jpg.rf.f12740891567baec9c875b4461014537_250_275_336_339.jpg,milka,train
/Users/eeguskiza/Documents/Deusto/2025/Vision/proyecto_vision/data/processed/patches/milka/3244960835_jpg.rf.f12740891567baec9c875b4461014537_342_300_432_364.jpg,milka,train
